date|parish|commodity|variety source|low|high|most frequent|supply|grade
august_07_2021|Manchester|sweet pepper (yellow)|local|-|-|-|-|-
august_07_2021|Manchester|sweet potato|local|132|220|132|moderate|excellent
august_07_2021|Manchester|thyme|local|550|660|605|moderate|excellent
august_07_2021|Manchester|tomatoes(plummy)|local|132|198|165|scarce|excellent
august_07_2021|Manchester|tomatoes(salad)|local|264|330|330|scarce|excellent
august_07_2021|Manchester|watermelon|local|132|154|143|moderate|excellent
august_07_2021|Manchester|yam|negro|440|550|550|scarce|excellent
august_07_2021|Manchester|yam|sweet|-|-|-|-|-
august_07_2021|Manchester|yam|white (lucea)|-|-|-|-|-
august_07_2021|Manchester|yam|yellow|440|550|550|scarce|excellent
august_07_2021|St. Andrew|broccoli|local|1100|1100|1100|fair|excellent
august_07_2021|St. Andrew|cabbage (green)|local|88|132|132|fair|excellent
august_07_2021|St. Andrew|cabbage (red)|local|-|-|-|-|-
august_07_2021|St. Andrew|callaloo|shredded|-|-|-|-|-
august_07_2021|St. Andrew|callaloo|whole|132|132|132|fair|excellent
august_07_2021|St. Andrew|cantaloupe|local|-|-|-|-|-
august_07_2021|St. Andrew|carrot|local|66|88|88|fair|excellent
august_07_2021|St. Andrew|cauliflower|local|660|660|660|fair|excellent
august_07_2021|St. Andrew|coco|local|-|-|-|-|-
august_07_2021|St. Andrew|cucumber|local|88|88|88|fair|excellent
august_07_2021|St. Andrew|dasheen|local|-|-|-|-|-
august_07_2021|St. Andrew|escallion|local|220|220|220|fair|excellent
august_07_2021|St. Andrew|ginger|local|-|-|-|-|-
august_07_2021|St. Andrew|green banana|local|132|132|132|fair|excellent
august_07_2021|St. Andrew|gungo peas|dry|-|-|-|-|-
august_07_2021|St. Andrew|gungo peas|green|-|-|-|-|-
august_07_2021|St. Andrew|honeydew melon|local|-|-|-|-|-
august_07_2021|St. Andrew|irish potato|local|264|308|308|fair|excellent
august_07_2021|St. Andrew|lettuce|iceberg (local)|-|-|-|-|-
august_07_2021|St. Andrew|lettuce|other|-|-|-|-|-
august_07_2021|St. Andrew|lettuce|romaine (local)|-|-|-|-|-
august_07_2021|St. Andrew|okra|local|-|-|-|-|-
august_07_2021|St. Andrew|onion|local|-|-|-|-|-
august_07_2021|St. Andrew|pak choi|local|-|-|-|-|-
august_07_2021|St. Andrew|papaya|local|-|-|-|-|-
august_07_2021|St. Andrew|pepper|scotch bonnet|-|-|-|-|-
august_07_2021|St. Andrew|pepper|west indian red|-|-|-|-|-
august_07_2021|St. Andrew|pineapple|cow boy|-|-|-|-|-
august_07_2021|St. Andrew|pineapple|md 2|-|-|-|-|-
august_07_2021|St. Andrew|pineapple|sugar loaf|110|110|110|fair|excellent
august_07_2021|St. Andrew|plantain|green|132|154|154|fair|excellent
august_07_2021|St. Andrew|plantain|ripe|-|-|-|-|-
august_07_2021|St. Andrew|pumpkin|local|110|110|110|fair|excellent
august_07_2021|St. Andrew|sorrel|local|264|264|264|fair|excellent
august_07_2021|St. Andrew|string bean|local|-|-|-|-|-
august_07_2021|St. Andrew|sweet pepper (green)|green house (local)|-|-|-|-|-
august_07_2021|St. Andrew|sweet pepper (green)|local|550|550|550|fair|excellent
august_07_2021|St. Andrew|sweet pepper (red)|green house (local)|-|-|-|-|-
august_07_2021|St. Andrew|sweet pepper (red)|local|-|-|-|-|-
august_07_2021|St. Andrew|sweet pepper (yellow)|green house (local)|-|-|-|-|-
august_07_2021|St. Andrew|sweet pepper (yellow)|local|-|-|-|-|-
august_07_2021|St. Andrew|sweet potato|local|-|-|-|-|-
august_07_2021|St. Andrew|thyme|local|660|660|660|fair|excellent
august_07_2021|St. Andrew|tomatoes(plummy)|local|110|132|110|fair|excellent
august_07_2021|St. Andrew|tomatoes(salad)|local|220|264|220|fair|excellent
august_07_2021|St. Andrew|watermelon|local|-|-|-|-|-
august_07_2021|St. Andrew|yam|negro|-|-|-|-|-
august_07_2021|St. Andrew|yam|sweet|-|-|-|-|-
august_07_2021|St. Andrew|yam|white (lucea)|-|-|-|-|-
august_07_2021|St. Andrew|yam|yellow|-|-|-|-|-
august_07_2021|St. Catherine|broccoli|local|-|-|-|-|-
august_07_2021|St. Catherine|cabbage (green)|local|66|176|127.6|moderate|excellent
august_07_2021|St. Catherine|cabbage (red)|local|-|-|-|-|-
august_07_2021|St. Catherine|callaloo|shredded|-|-|-|-|-
august_07_2021|St. Catherine|callaloo|whole|44|55|49.5|moderate|excellent
august_07_2021|St. Catherine|cantaloupe|local|-|-|-|-|-
august_07_2021|St. Catherine|carrot|local|-|-|-|-|-
august_07_2021|St. Catherine|cauliflower|local|-|-|-|-|-
august_07_2021|St. Catherine|coco|local|-|-|-|-|-
august_07_2021|St. Catherine|cucumber|local|33|60|44|moderate|excellent
august_07_2021|St. Catherine|dasheen|local|176|220|198|moderate|excellent
august_07_2021|St. Catherine|escallion|local|-|-|-|-|-
august_07_2021|St. Catherine|ginger|local|-|-|-|-|-
august_07_2021|St. Catherine|green banana|local|68.2|68.2|68.2|moderate|excellent
august_07_2021|St. Catherine|gungo peas|dry|-|-|-|-|-
august_07_2021|St. Catherine|gungo peas|green|-|-|-|-|-
august_07_2021|St. Catherine|honeydew melon|local|-|-|-|-|-
august_07_2021|St. Catherine|irish potato|local|-|-|-|-|-
august_07_2021|St. Catherine|lettuce|iceberg (local)|-|-|-|-|-
august_07_2021|St. Catherine|lettuce|other|-|-|-|-|-
august_07_2021|St. Catherine|lettuce|romaine (local)|-|-|-|-|-
august_07_2021|St. Catherine|okra|local|88|110|110|moderate|excellent
august_07_2021|St. Catherine|onion|local|-|-|-|-|-
august_07_2021|St. Catherine|pak choi|local|-|-|-|-|-
august_07_2021|St. Catherine|papaya|local|-|-|-|-|-
august_07_2021|St. Catherine|pepper|scotch bonnet|176|330|220|scarce|excellent
august_07_2021|St. Catherine|pepper|west indian red|132|154|132|scarce|excellent
august_07_2021|St. Catherine|pineapple|cow boy|-|-|-|-|-
august_07_2021|St. Catherine|pineapple|md 2|-|-|-|-|-
august_07_2021|St. Catherine|pineapple|sugar loaf|220|220|220|scarce|excellent
august_07_2021|St. Catherine|plantain|green|176|290|233|fair|excellent
august_07_2021|St. Catherine|plantain|ripe|-|-|-|-|-
august_07_2021|St. Catherine|pumpkin|local|66|110|88|moderate|excellent
august_07_2021|St. Catherine|sorrel|local|-|-|-|-|-
august_07_2021|St. Catherine|string bean|local|-|-|-|-|-
august_07_2021|St. Catherine|sweet pepper (green)|green house (local)|-|-|-|-|-
august_07_2021|St. Catherine|sweet pepper (green)|local|132|220|176|scarce|excellent
august_07_2021|St. Catherine|sweet pepper (red)|green house (local)|-|-|-|-|-
august_07_2021|St. Catherine|sweet pepper (red)|local|-|-|-|-|-
august_07_2021|St. Catherine|sweet pepper (yellow)|green house (local)|-|-|-|-|-
august_07_2021|St. Catherine|sweet pepper (yellow)|local|-|-|-|-|-
august_07_2021|St. Catherine|sweet potato|local|88|176|110|moderate|excellent
august_07_2021|St. Catherine|thyme|local|-|-|-|-|-
august_07_2021|St. Catherine|tomatoes(plummy)|local|176|220|198|moderate|excellent
august_07_2021|St. Catherine|tomatoes(salad)|local|-|-|-|-|-
august_07_2021|St. Catherine|watermelon|local|-|-|-|-|-
august_07_2021|St. Catherine|yam|negro|330|330|330|scarce|excellent
august_07_2021|St. Catherine|yam|sweet|-|-|-|-|-
august_07_2021|St. Catherine|yam|white (lucea)|-|-|-|-|-
august_07_2021|St. Catherine|yam|yellow|330|396|330|scarce|excellent
august_07_2021|Clarendon|broccoli|local|-|-|-|-|-
august_07_2021|Clarendon|cabbage (green)|local|88|196|132|moderate|excellent
august_07_2021|Clarendon|cabbage (red)|local|-|-|-|-|-
august_07_2021|Clarendon|callaloo|shredded|-|-|-|-|-
august_07_2021|Clarendon|callaloo|whole|55|154|154|moderate|excellent
august_07_2021|Clarendon|cantaloupe|local|-|-|-|-|-
august_07_2021|Clarendon|carrot|local|44|110|44|moderate|excellent
august_07_2021|Clarendon|cauliflower|local|-|-|-|-|-
august_07_2021|Clarendon|coco|local|220|264|220|moderate|excellent
august_07_2021|Clarendon|cucumber|local|33|110|44|moderate|excellent
august_07_2021|Clarendon|dasheen|local|220|286|220|moderate|excellent
august_07_2021|Clarendon|escallion|local|88|110|99|moderate|excellent
august_07_2021|Clarendon|ginger|local|-|-|-|-|-
august_07_2021|Clarendon|green banana|local|88|132|110|moderate|excellent
august_07_2021|Clarendon|gungo peas|dry|-|-|-|-|-
august_07_2021|Clarendon|gungo peas|green|-|-|-|-|-
august_07_2021|Clarendon|honeydew melon|local|-|-|-|-|-
august_07_2021|Clarendon|irish potato|local|220|264|242|moderate|excellent
august_07_2021|Clarendon|lettuce|iceberg (local)|660|770|770|moderate|excellent
august_07_2021|Clarendon|lettuce|other|-|-|-|-|-
august_07_2021|Clarendon|lettuce|romaine (local)|660|770|715|moderate|excellent
august_07_2021|Clarendon|okra|local|88|176|132|moderate|excellent
august_07_2021|Clarendon|onion|local|220|244|232|moderate|excellent
august_07_2021|Clarendon|pak choi|local|66|176|176|moderate|excellent
august_07_2021|Clarendon|papaya|local|132|154|143|abundant|excellent
august_07_2021|Clarendon|pepper|scotch bonnet|176|220|220|moderate|excellent
august_07_2021|Clarendon|pepper|west indian red|88|110|99|moderate|excellent
august_07_2021|Clarendon|pineapple|cow boy|176|220|176|moderate|excellent
august_07_2021|Clarendon|pineapple|md 2|-|-|-|-|-
august_07_2021|Clarendon|pineapple|sugar loaf|132|154|132|moderate|excellent
august_07_2021|Clarendon|plantain|green|110|132|121|moderate|excellent
august_07_2021|Clarendon|plantain|ripe|-|-|-|-|-
august_07_2021|Clarendon|pumpkin|local|66|110|88|moderate|excellent
august_07_2021|Clarendon|sorrel|local|330|440|440|moderate|excellent
august_07_2021|Clarendon|string bean|local|-|-|-|-|-
august_07_2021|Clarendon|sweet pepper (green)|green house (local)|-|-|-|-|-
august_07_2021|Clarendon|sweet pepper (green)|local|154|330|220|moderate|excellent
august_07_2021|Clarendon|sweet pepper (red)|green house (local)|-|-|-|-|-
august_07_2021|Clarendon|sweet pepper (red)|local|330|440|385|moderate|excellent
august_07_2021|Clarendon|sweet pepper (yellow)|green house (local)|-|-|-|-|-
august_07_2021|Clarendon|sweet pepper (yellow)|local|330|440|385|moderate|excellent
august_07_2021|Clarendon|sweet potato|local|132|176|132|moderate|excellent
august_07_2021|Clarendon|thyme|local|-|-|-|-|-
august_07_2021|Clarendon|tomatoes(plummy)|local|110|198|110|moderate|excellent
august_07_2021|Clarendon|tomatoes(salad)|local|220|330|264|moderate|excellent
august_07_2021|Clarendon|watermelon|local|110|132|121|moderate|excellent
august_07_2021|Clarendon|yam|negro|-|-|-|-|-
august_07_2021|Clarendon|yam|sweet|-|-|-|-|-
august_07_2021|Clarendon|yam|white (lucea)|-|-|-|-|-
august_07_2021|Clarendon|yam|yellow|330|550|440|moderate|excellent
august_07_2021|St. Elizabeth|broccoli|local|550|770|660|moderate|excellent
august_07_2021|St. Elizabeth|cabbage (green)|local|154|176|165|moderate|excellent
august_07_2021|St. Elizabeth|cabbage (red)|local|-|-|-|-|-
august_07_2021|St. Elizabeth|callaloo|shredded|-|-|-|-|-
august_07_2021|St. Elizabeth|callaloo|whole|-|-|-|-|-
august_07_2021|St. Elizabeth|cantaloupe|local|154|176|165|moderate|excellent
august_07_2021|St. Elizabeth|carrot|local|110|132|121|moderate|excellent
august_07_2021|St. Elizabeth|cauliflower|local|286|330|308|moderate|excellent
august_07_2021|St. Elizabeth|coco|local|-|-|-|-|-
august_07_2021|St. Elizabeth|cucumber|local|66|88|77|moderate|excellent
august_07_2021|St. Elizabeth|dasheen|local|-|-|-|-|-
august_07_2021|St. Elizabeth|escallion|local|110|154|121|moderate|excellent
august_07_2021|St. Elizabeth|ginger|local|-|-|-|-|-
august_07_2021|St. Elizabeth|green banana|local|66|77|71.5|moderate|excellent
august_07_2021|St. Elizabeth|gungo peas|dry|-|-|-|-|-
august_07_2021|St. Elizabeth|gungo peas|green|-|-|-|-|-
august_07_2021|St. Elizabeth|honeydew melon|local|-|-|-|-|-
august_07_2021|St. Elizabeth|irish potato|local|-|-|-|-|-
august_07_2021|St. Elizabeth|lettuce|iceberg (local)|440|550|495|moderate|excellent
august_07_2021|St. Elizabeth|lettuce|other|-|-|-|-|-
august_07_2021|St. Elizabeth|lettuce|romaine (local)|-|-|-|-|-
august_07_2021|St. Elizabeth|okra|local|-|-|-|-|-
august_07_2021|St. Elizabeth|onion|local|-|-|-|-|-
august_07_2021|St. Elizabeth|pak choi|local|-|-|-|-|-
august_07_2021|St. Elizabeth|papaya|local|132|154|143|moderate|excellent
august_07_2021|St. Elizabeth|pepper|scotch bonnet|220|264|242|moderate|excellent
august_07_2021|St. Elizabeth|pepper|west indian red|143|154|148.5|moderate|excellent
august_07_2021|St. Elizabeth|pineapple|cow boy|132|154|143|moderate|excellent
august_07_2021|St. Elizabeth|pineapple|md 2|176|198|187|moderate|excellent
august_07_2021|St. Elizabeth|pineapple|sugar loaf|-|-|-|-|-
august_07_2021|St. Elizabeth|plantain|green|110|154|132|moderate|excellent
august_07_2021|St. Elizabeth|plantain|ripe|-|-|-|-|-
august_07_2021|St. Elizabeth|pumpkin|local|66|88|77|moderate|excellent
august_07_2021|St. Elizabeth|sorrel|local|-|-|-|-|-
august_07_2021|St. Elizabeth|string bean|local|-|-|-|-|-
august_07_2021|St. Elizabeth|sweet pepper (green)|green house (local)|-|-|-|-|-
august_07_2021|St. Elizabeth|sweet pepper (green)|local|198|264|220|moderate|excellent
august_07_2021|St. Elizabeth|sweet pepper (red)|green house (local)|-|-|-|-|-
august_07_2021|St. Elizabeth|sweet pepper (red)|local|-|-|-|-|-
august_07_2021|St. Elizabeth|sweet pepper (yellow)|green house (local)|-|-|-|-|-
august_07_2021|St. Elizabeth|sweet pepper (yellow)|local|-|-|-|-|-
august_07_2021|St. Elizabeth|sweet potato|local|132|176|165|moderate|excellent
august_07_2021|St. Elizabeth|thyme|local|440|550|495|moderate|excellent
august_07_2021|St. Elizabeth|tomatoes(plummy)|local|110|132|121|moderate|excellent
august_07_2021|St. Elizabeth|tomatoes(salad)|local|286|308|297|moderate|excellent
august_07_2021|St. Elizabeth|watermelon|local|110|154|132|moderate|excellent
august_07_2021|St. Elizabeth|yam|negro|-|-|-|-|-
august_07_2021|St. Elizabeth|yam|sweet|-|-|-|-|-
august_07_2021|St. Elizabeth|yam|white (lucea)|-|-|-|-|-
august_07_2021|St. Elizabeth|yam|yellow|-|-|-|-|-
august_07_2021|Westmoreland|broccoli|local|-|-|-|-|-
august_07_2021|Westmoreland|cabbage (green)|local|132|176|154|moderate|excellent
august_07_2021|Westmoreland|cabbage (red)|local|-|-|-|-|-
august_07_2021|Westmoreland|callaloo|shredded|-|-|-|-|-
august_07_2021|Westmoreland|callaloo|whole|110|132|132|moderate|excellent
august_07_2021|Westmoreland|cantaloupe|local|-|-|-|-|-
august_07_2021|Westmoreland|carrot|local|110|154|121|fair|excellent
august_07_2021|Westmoreland|cauliflower|local|-|-|-|-|-
august_07_2021|Westmoreland|coco|local|220|264|264|scarce|excellent
august_07_2021|Westmoreland|cucumber|local|66|110|88|moderate|excellent
august_07_2021|Westmoreland|dasheen|local|220|264|242|scarce|excellent
august_07_2021|Westmoreland|escallion|local|-|-|-|-|-
august_07_2021|Westmoreland|ginger|local|-|-|-|-|-
august_07_2021|Westmoreland|green banana|local|110|132|110|moderate|excellent
august_07_2021|Westmoreland|gungo peas|dry|-|-|-|-|-
august_07_2021|Westmoreland|gungo peas|green|-|-|-|-|-
august_07_2021|Westmoreland|honeydew melon|local|-|-|-|-|-
august_07_2021|Westmoreland|irish potato|local|-|-|-|-|-
august_07_2021|Westmoreland|lettuce|iceberg (local)|-|-|-|-|-
august_07_2021|Westmoreland|lettuce|other|-|-|-|-|-
august_07_2021|Westmoreland|lettuce|romaine (local)|-|-|-|-|-
august_07_2021|Westmoreland|okra|local|264|286|264|scarce|excellent
august_07_2021|Westmoreland|onion|local|-|-|-|-|-
august_07_2021|Westmoreland|pak choi|local|110|110|110|scarce|excellent
august_07_2021|Westmoreland|papaya|local|132|176|176|moderate|excellent
august_07_2021|Westmoreland|pepper|scotch bonnet|264|440|330|scarce|excellent
august_07_2021|Westmoreland|pepper|west indian red|132|176|154|fair|excellent
august_07_2021|Westmoreland|pineapple|cow boy|132|176|154|scarce|excellent
august_07_2021|Westmoreland|pineapple|md 2|176|198|198|scarce|excellent
august_07_2021|Westmoreland|pineapple|sugar loaf|-|-|-|-|-
august_07_2021|Westmoreland|plantain|green|132|176|132|moderate|excellent
august_07_2021|Westmoreland|plantain|ripe|-|-|-|-|-
august_07_2021|Westmoreland|pumpkin|local|66|110|110|moderate|excellent
august_07_2021|Westmoreland|sorrel|local|-|-|-|-|-
august_07_2021|Westmoreland|string bean|local|-|-|-|-|-
august_07_2021|Westmoreland|sweet pepper (green)|green house (local)|-|-|-|-|-
august_07_2021|Westmoreland|sweet pepper (green)|local|220|264|220|scarce|excellent
august_07_2021|Westmoreland|sweet pepper (red)|green house (local)|-|-|-|-|-
august_07_2021|Westmoreland|sweet pepper (red)|local|-|-|-|-|-
august_07_2021|Westmoreland|sweet pepper (yellow)|green house (local)|-|-|-|-|-
august_07_2021|Westmoreland|sweet pepper (yellow)|local|-|-|-|-|-
august_07_2021|Westmoreland|sweet potato|local|132|176|132|moderate|excellent
august_07_2021|Westmoreland|thyme|local|-|-|-|-|-
august_07_2021|Westmoreland|tomatoes(plummy)|local|154|198|176|scarce|excellent
august_07_2021|Westmoreland|tomatoes(salad)|local|-|-|-|-|-
august_07_2021|Westmoreland|watermelon|local|-|-|-|-|-
august_07_2021|Westmoreland|yam|negro|-|-|-|-|-
august_07_2021|Westmoreland|yam|sweet|-|-|-|-|-
august_07_2021|Westmoreland|yam|white (lucea)|-|-|-|-|-
august_07_2021|Westmoreland|yam|yellow|-|-|-|-|-
august_07_2021|Hanover|broccoli|local|-|-|-|-|-
august_07_2021|Hanover|cabbage (green)|local|110|154|132|moderate|excellent
august_07_2021|Hanover|cabbage (red)|local|-|-|-|-|-
august_07_2021|Hanover|callaloo|shredded|-|-|-|-|-
august_07_2021|Hanover|callaloo|whole|88|110|110|moderate|excellent
august_07_2021|Hanover|cantaloupe|local|-|-|-|-|-
august_07_2021|Hanover|carrot|local|308|396|330|moderate|excellent
august_07_2021|Hanover|cauliflower|local|-|-|-|-|-
august_07_2021|Hanover|coco|local|198|264|220|moderate|excellent
august_07_2021|Hanover|cucumber|local|110|132|110|moderate|excellent
august_07_2021|Hanover|dasheen|local|154|220|176|moderate|excellent
august_07_2021|Hanover|escallion|local|-|-|-|-|-
august_07_2021|Hanover|ginger|local|330|550|440|moderate|excellent
august_07_2021|Hanover|green banana|local|110|154|132|moderate|excellent
august_07_2021|Hanover|gungo peas|dry|-|-|-|-|-
august_07_2021|Hanover|gungo peas|green|-|-|-|-|-
august_07_2021|Hanover|honeydew melon|local|-|-|-|-|-
august_07_2021|Hanover|irish potato|local|-|-|-|-|-
august_07_2021|Hanover|lettuce|iceberg (local)|-|-|-|-|-
august_07_2021|Hanover|lettuce|other|-|-|-|-|-
august_07_2021|Hanover|lettuce|romaine (local)|-|-|-|-|-
august_07_2021|Hanover|okra|local|198|264|220|moderate|excellent
august_07_2021|Hanover|onion|local|-|-|-|-|-
august_07_2021|Hanover|pak choi|local|110|176|110|moderate|excellent
august_07_2021|Hanover|papaya|local|-|-|-|-|-
august_07_2021|Hanover|pepper|scotch bonnet|308|550|440|moderate|excellent
august_07_2021|Hanover|pepper|west indian red|154|220|176|moderate|excellent
august_07_2021|Hanover|pineapple|cow boy|110|132|110|moderate|excellent
august_07_2021|Hanover|pineapple|md 2|-|-|-|-|-
august_07_2021|Hanover|pineapple|sugar loaf|-|-|-|-|-
august_07_2021|Hanover|plantain|green|110|176|154|moderate|excellent
august_07_2021|Hanover|plantain|ripe|-|-|-|-|-
august_07_2021|Hanover|pumpkin|local|88|110|110|moderate|excellent
august_07_2021|Hanover|sorrel|local|-|-|-|-|-
august_07_2021|Hanover|string bean|local|264|352|330|moderate|excellent
august_07_2021|Hanover|sweet pepper (green)|green house (local)|-|-|-|-|-
august_07_2021|Hanover|sweet pepper (green)|local|154|220|176|moderate|excellent
august_07_2021|Hanover|sweet pepper (red)|green house (local)|-|-|-|-|-
august_07_2021|Hanover|sweet pepper (red)|local|-|-|-|-|-
august_07_2021|Hanover|sweet pepper (yellow)|green house (local)|-|-|-|-|-
august_07_2021|Hanover|sweet pepper (yellow)|local|-|-|-|-|-
august_07_2021|Hanover|sweet potato|local|176|264|220|moderate|excellent
august_07_2021|Hanover|thyme|local|-|-|-|-|-
august_07_2021|Hanover|tomatoes(plummy)|local|110|132|110|moderate|excellent
august_07_2021|Hanover|tomatoes(salad)|local|154|176|154|moderate|excellent
august_07_2021|Hanover|watermelon|local|-|-|-|-|-
august_07_2021|Hanover|yam|negro|-|-|-|-|-
august_07_2021|Hanover|yam|sweet|-|-|-|-|-
august_07_2021|Hanover|yam|white (lucea)|330|550|440|moderate|excellent
august_07_2021|Hanover|yam|yellow|330|550|385|moderate|excellent
august_07_2021|St. James|broccoli|local|-|-|-|-|-
august_07_2021|St. James|cabbage (green)|local|154|154|154|moderate|excellent
august_07_2021|St. James|cabbage (red)|local|-|-|-|-|-
august_07_2021|St. James|callaloo|shredded|-|-|-|-|-
august_07_2021|St. James|callaloo|whole|77|132|110|moderate|excellent
august_07_2021|St. James|cantaloupe|local|-|-|-|-|-
august_07_2021|St. James|carrot|local|-|-|-|-|-
august_07_2021|St. James|cauliflower|local|-|-|-|-|-
august_07_2021|St. James|coco|local|-|-|-|-|-
august_07_2021|St. James|cucumber|local|-|-|-|-|-
august_07_2021|St. James|dasheen|local|330|330|330|scarce|excellent
august_07_2021|St. James|escallion|local|-|-|-|-|-
august_07_2021|St. James|ginger|local|-|-|-|-|-
august_07_2021|St. James|green banana|local|55|77|66|fair|excellent
august_07_2021|St. James|gungo peas|dry|-|-|-|-|-
august_07_2021|St. James|gungo peas|green|-|-|-|-|-
august_07_2021|St. James|honeydew melon|local|-|-|-|-|-
august_07_2021|St. James|irish potato|local|-|-|-|-|-
august_07_2021|St. James|lettuce|iceberg (local)|440|484|440|moderate|excellent
august_07_2021|St. James|lettuce|other|-|-|-|-|-
august_07_2021|St. James|lettuce|romaine (local)|-|-|-|-|-
august_07_2021|St. James|okra|local|264|286|286|fair|excellent
august_07_2021|St. James|onion|local|-|-|-|-|-
august_07_2021|St. James|pak choi|local|132|154|143|moderate|excellent
august_07_2021|St. James|papaya|local|154|176|154|moderate|excellent
august_07_2021|St. James|pepper|scotch bonnet|286|330|330|moderate|excellent
august_07_2021|St. James|pepper|west indian red|-|-|-|-|-
august_07_2021|St. James|pineapple|cow boy|132|176|154|scarce|excellent
august_07_2021|St. James|pineapple|md 2|176|176|176|scarce|excellent
august_07_2021|St. James|pineapple|sugar loaf|154|176|154|scarce|excellent
august_07_2021|St. James|plantain|green|132|154|132|moderate|excellent
august_07_2021|St. James|plantain|ripe|-|-|-|-|-
august_07_2021|St. James|pumpkin|local|88|110|99|fair|excellent
august_07_2021|St. James|sorrel|local|-|-|-|-|-
august_07_2021|St. James|string bean|local|-|-|-|-|-
august_07_2021|St. James|sweet pepper (green)|green house (local)|-|-|-|-|-
august_07_2021|St. James|sweet pepper (green)|local|-|-|-|-|-
august_07_2021|St. James|sweet pepper (red)|green house (local)|-|-|-|-|-
august_07_2021|St. James|sweet pepper (red)|local|-|-|-|-|-
august_07_2021|St. James|sweet pepper (yellow)|green house (local)|-|-|-|-|-
august_07_2021|St. James|sweet pepper (yellow)|local|-|-|-|-|-
august_07_2021|St. James|sweet potato|local|-|-|-|-|-
august_07_2021|St. James|thyme|local|-|-|-|-|-
august_07_2021|St. James|tomatoes(plummy)|local|-|-|-|-|-
august_07_2021|St. James|tomatoes(salad)|local|-|-|-|-|-
august_07_2021|St. James|watermelon|local|-|-|-|-|-
august_07_2021|St. James|yam|negro|330|330|330|moderate|excellent
august_07_2021|St. James|yam|sweet|-|-|-|-|-
august_07_2021|St. James|yam|white (lucea)|-|-|-|-|-
august_07_2021|St. James|yam|yellow|-|-|-|-|-
august_07_2021|Trelawny|broccoli|local|-|-|-|-|-
august_07_2021|Trelawny|cabbage (green)|local|110|132|121|moderate|excellent
august_07_2021|Trelawny|cabbage (red)|local|-|-|-|-|-
august_07_2021|Trelawny|callaloo|shredded|-|-|-|-|-
august_07_2021|Trelawny|callaloo|whole|-|-|-|-|-
august_07_2021|Trelawny|cantaloupe|local|-|-|-|-|-
august_07_2021|Trelawny|carrot|local|77|110|93.5|fair|excellent
august_07_2021|Trelawny|cauliflower|local|-|-|-|-|-
august_07_2021|Trelawny|coco|local|220|264|242|scarce|excellent
august_07_2021|Trelawny|cucumber|local|132|176|165|moderate|excellent
august_07_2021|Trelawny|dasheen|local|-|-|-|-|-
august_07_2021|Trelawny|escallion|local|-|-|-|-|-
august_07_2021|Trelawny|ginger|local|396|550|473|scarce|excellent
